責,0,0,0,SH,T,책,*,*,*,*,*
費,0,0,0,SH,F,비,*,*,*,*,*
路,0,0,0,SH,F,로,*,*,*,*,*
輩,0,0,0,SH,F,배,*,*,*,*,*
辭,0,0,0,SH,F,사,*,*,*,*,*
農,0,0,0,SH,T,농,*,*,*,*,*
通,0,0,0,SH,T,통,*,*,*,*,*
選,0,0,0,SH,T,선,*,*,*,*,*
部,0,0,0,SH,F,부,*,*,*,*,*
酒,0,0,0,SH,F,주,*,*,*,*,*
錄,0,0,0,SH,T,록,*,*,*,*,*
錠,0,0,0,SH,T,정,*,*,*,*,*
鏡,0,0,0,SH,T,경,*,*,*,*,*
鑛,0,0,0,SH,T,광,*,*,*,*,*
長,0,0,0,SH,T,장,*,*,*,*,*
間,0,0,0,SH,T,간,*,*,*,*,*
閣,0,0,0,SH,T,각,*,*,*,*,*
附,0,0,0,SH,F,부,*,*,*,*,*
院,0,0,0,SH,T,원,*,*,*,*,*
陣,0,0,0,SH,T,진,*,*,*,*,*
集,0,0,0,SH,T,집,*,*,*,*,*
難,0,0,0,SH,T,난,*,*,*,*,*
靴,0,0,0,SH,F,화,*,*,*,*,*
頃,0,0,0,SH,T,경,*,*,*,*,*
順,0,0,0,SH,T,순,*,*,*,*,*
領,0,0,0,SH,T,령,*,*,*,*,*
額,0,0,0,SH,T,액,*,*,*,*,*
類,0,0,0,SH,F,류,*,*,*,*,*
風,0,0,0,SH,T,풍,*,*,*,*,*
餘,0,0,0,SH,F,여,*,*,*,*,*
館,0,0,0,SH,T,관,*,*,*,*,*
體,0,0,0,SH,F,체,*,*,*,*,*
高,0,0,0,SH,F,고,*,*,*,*,*
金,0,0,0,SH,T,금,*,*,*,*,*
率,0,0,0,SH,T,률,*,*,*,*,*
女,0,0,0,SH,F,녀,*,*,*,*,*
律,0,0,0,SH,T,율,*,*,*,*,*
率,0,0,0,SH,T,율,*,*,*,*,*
狀,0,0,0,SH,T,장,*,*,*,*,*
